,0,1,2,3
30917,3510,Fiber,8.0,g
30918,3510,Fat,12.9,g
30919,3510,Cholesterol,0.0,mg
30920,3510,Sodium,7.7,mg
30921,3511,Energy,321.0,cal
30922,3511,Protein,8.0,g
30923,3511,Carbohydrates,24.7,g
30924,3511,Fiber,0.1,g
30925,3511,Fat,17.5,g
30926,3511,Cholesterol,24.6,mg
30927,3511,Sodium,34.5,mg
30928,3512,Energy,321.0,cal
30929,3512,Protein,8.0,g
30930,3512,Carbohydrates,24.7,g
30931,3512,Fiber,0.1,g
30932,3512,Fat,17.5,g
30933,3512,Cholesterol,24.6,mg
30934,3512,Sodium,34.5,mg
30935,3513,Energy,78.0,cal
30936,3513,Protein,1.8,g
30937,3513,Carbohydrates,7.1,g
30938,3513,Fiber,0.1,g
30939,3513,Fat,4.7,g
30940,3513,Cholesterol,0.0,mg
30941,3513,Vitamin A,59.8,mcg
30942,3513,Vitamin B1,-0.1,mg
30943,3513,Vitamin B2,-0.1,mg
30944,3513,Vitamin B3,-0.1,mg
30945,3513,Vitamin C,4.8,mg
30946,3513,Folic Acid,0.2,mcg
30947,3513,Calcium,35.8,mg
30948,3513,Iron,0.0,mg
30949,3513,Magnesium,0.0,mg
30950,3513,Phosphorus,0.0,mg
30951,3513,Sodium,0.1,mg
30952,3513,Potassium,7.5,mg
30953,3513,Zinc,0.0,mg
30954,3514,Energy,78.0,cal
30955,3514,Protein,1.8,g
30956,3514,Carbohydrates,7.1,g
30957,3514,Fiber,0.1,g
30958,3514,Fat,4.7,g
30959,3514,Cholesterol,0.0,mg
30960,3514,Vitamin A,59.8,mcg
30961,3514,Vitamin B1,-0.1,mg
30962,3514,Vitamin B2,-0.1,mg
30963,3514,Vitamin B3,-0.1,mg
30964,3514,Vitamin C,4.8,mg
30965,3514,Folic Acid,0.2,mcg
30966,3514,Calcium,35.8,mg
30967,3514,Iron,0.0,mg
30968,3514,Magnesium,0.0,mg
30969,3514,Phosphorus,0.0,mg
30970,3514,Sodium,0.1,mg
30971,3514,Potassium,7.5,mg
30972,3514,Zinc,0.0,mg
30973,3515,Energy,78.0,cal
30974,3515,Protein,1.8,g
30975,3515,Carbohydrates,7.1,g
30976,3515,Fiber,0.1,g
30977,3515,Fat,4.7,g
30978,3515,Cholesterol,0.0,mg
30979,3515,Vitamin A,59.8,mcg
30980,3515,Vitamin B1,-0.1,mg
30981,3515,Vitamin B2,-0.1,mg
30982,3515,Vitamin B3,-0.1,mg
30983,3515,Vitamin C,4.8,mg
30984,3515,Folic Acid,0.2,mcg
30985,3515,Calcium,35.8,mg
30986,3515,Iron,0.0,mg
30987,3515,Magnesium,0.0,mg
30988,3515,Phosphorus,0.0,mg
30989,3515,Sodium,0.1,mg
30990,3515,Potassium,7.5,mg
30991,3515,Zinc,0.0,mg
30992,3517,Energy,51.0,kcal
30993,3517,Protein,0.9,gm
30994,3517,Carbohydrates,5.6,gm
30995,3517,Fat,2.8,gm
30996,3517,Fibre,1.0,gm
30997,3517,Iron,0.5,mg
30998,3518,Energy,160.0,cal
30999,3518,Protein,6.8,g
31000,3518,Carbohydrates,26.3,g
31001,3518,Fiber,3.5,g
31002,3518,Fat,3.1,g
31003,3518,Cholesterol,0.0,mg
31004,3518,Sodium,6.7,mg
31005,3519,Energy,121.0,cal
31006,3519,Protein,2.4,g
31007,3519,Carbohydrates,21.4,g
31008,3519,Fiber,3.1,g
31009,3519,Fat,3.2,g
31010,3519,Cholesterol,0.0,mg
31011,3519,Sodium,4.0,mg
31012,3520,Energy,121.0,cal
31013,3520,Protein,2.4,g
31014,3520,Carbohydrates,21.4,g
31015,3520,Fiber,3.1,g
31016,3520,Fat,3.2,g
31017,3520,Cholesterol,0.0,mg
31018,3520,Sodium,4.0,mg
31019,3521,Energy,239.0,cal
31020,3521,Protein,7.3,g
31021,3521,Carbohydrates,35.0,g
31022,3521,Fiber,5.3,g
31023,3521,Fat,6.7,g
31024,3521,Cholesterol,8.0,mg
31025,3521,Sodium,17.2,mg
31026,3522,Energy,239.0,cal
31027,3522,Protein,7.3,g
31028,3522,Carbohydrates,35.0,g
31029,3522,Fiber,5.3,g
31030,3522,Fat,6.7,g
31031,3522,Cholesterol,8.0,mg
31032,3522,Sodium,17.2,mg
31033,3523,Energy,239.0,cal
31034,3523,Protein,7.3,g
31035,3523,Carbohydrates,35.0,g
31036,3523,Fiber,5.3,g
31037,3523,Fat,6.7,g
31038,3523,Cholesterol,8.0,mg
31039,3523,Sodium,17.2,mg
31040,3524,Energy,113.0,cal
31041,3524,Protein,2.0,g
31042,3524,Carbohydrates,15.0,g
31043,3524,Fiber,1.2,g
31044,3524,Fat,3.3,g
31045,3524,Cholesterol,0.0,mg
31046,3524,Sodium,28.5,mg
31047,3525,Energy,92.0,cal
31048,3525,Protein,3.2,g
31049,3525,Carbohydrates,15.1,g
31050,3525,Fiber,2.9,g
31051,3525,Fat,2.1,g
31052,3525,Cholesterol,0.0,mg
31053,3525,Sodium,9.5,mg
31054,3526,Energy,85.0,cal
31055,3526,Protein,1.9,g
31056,3526,Carbohydrates,11.5,g
31057,3526,Fiber,1.8,g
31058,3526,Fat,3.4,g
31059,3526,Cholesterol,0.0,mg
31060,3526,Sodium,1.6,mg
31061,3527,Energy,32.0,cal
31062,3527,Protein,0.7,g
31063,3527,Carbohydrates,4.2,g
31064,3527,Fiber,0.3,g
31065,3527,Fat,1.1,g
31066,3527,Cholesterol,1.5,mg
31067,3527,Sodium,4.1,mg
31068,3528,Energy,75.0,cal
31069,3528,Protein,2.3,g
31070,3528,Carbohydrates,15.7,g
31071,3528,Fiber,2.2,g
31072,3528,Fat,0.4,g
31073,3528,Cholesterol,0.0,mg
31074,3528,Sodium,2.3,mg
31075,3529,Energy,151.0,cal
31076,3529,Protein,2.9,g
31077,3529,Carbohydrates,12.7,g
31078,3529,Fiber,1.5,g
31079,3529,Fat,10.1,g
31080,3529,Cholesterol,21.8,mg
31081,3529,Sodium,73.4,mg
31082,3530,Energy,66.0,cal
31083,3530,Protein,1.0,g
31084,3530,Carbohydrates,1.8,g
31085,3530,Fiber,0.4,g
31086,3530,Fat,6.1,g
31087,3530,Cholesterol,0.0,mg
31088,3530,Vitamin A,102.8,mcg
31089,3530,Vitamin B1,0.0,mg
31090,3530,Vitamin B2,0.0,mg
31091,3530,Vitamin B3,0.3,mg
31092,3530,Vitamin C,2.6,mg
31093,3530,Folic Acid,0.0,mcg
31094,3530,Calcium,5.9,mg
31095,3530,Iron,0.1,mg
31096,3530,Magnesium,0.0,mg
31097,3530,Phosphorus,0.0,mg
31098,3530,Sodium,9.7,mg
31099,3530,Potassium,48.2,mg
31100,3530,Zinc,0.0,mg
31101,3531,Energy,81.0,kcal
31102,3531,Protein,0.7,gm
31103,3531,Carbohydrates,8.7,gm
31104,3531,Fat,4.8,gm
31105,3531,Iron,0.5,mg
31106,3532,Energy,228.0,cal
31107,3532,Protein,6.5,g
31108,3532,Carbohydrates,27.3,g
31109,3532,Fiber,6.0,g
31110,3532,Fat,11.3,g
31111,3532,Cholesterol,0.0,mg
31112,3532,Sodium,27.0,mg
31113,3533,Energy,228.0,cal
31114,3533,Protein,6.5,g
31115,3533,Carbohydrates,27.3,g
31116,3533,Fiber,6.0,g
31117,3533,Fat,11.3,g
31118,3533,Cholesterol,0.0,mg
31119,3533,Sodium,27.0,mg
31120,3534,Energy,202.0,cal
31121,3534,Protein,5.4,g
31122,3534,Carbohydrates,35.9,g
31123,3534,Fiber,4.9,g
31124,3534,Fat,4.0,g
31125,3534,Cholesterol,0.4,mg
31126,3534,Sodium,4.2,mg
31127,3535,Energy,102.0,cal
31128,3535,Protein,2.7,g
31129,3535,Carbohydrates,18.0,g
31130,3535,Fiber,2.5,g
31131,3535,Fat,2.1,g
31132,3535,Cholesterol,0.4,mg
31133,3535,Sodium,2.3,mg
31134,3536,Energy,87.0,cal
31135,3536,Protein,2.4,g
31136,3536,Carbohydrates,13.8,g
31137,3536,Fiber,2.4,g
31138,3536,Fat,2.4,g
31139,3536,Cholesterol,0.0,mg
31140,3536,Sodium,6.0,mg
31141,3537,Energy,8.0,cal
31142,3537,Protein,0.2,g
31143,3537,Carbohydrates,1.3,g
31144,3537,Fiber,0.2,g
31145,3537,Fat,0.2,g
31146,3537,Cholesterol,0.0,mg
31147,3537,Sodium,0.2,mg
31148,3538,Energy,24.0,cal
31149,3538,Protein,0.6,g
31150,3538,Carbohydrates,3.9,g
31151,3538,Fiber,0.6,g
31152,3538,Fat,0.6,g
31153,3538,Cholesterol,0.0,mg
31154,3538,Sodium,1.8,mg
31155,3539,Energy,24.0,cal
31156,3539,Protein,0.6,g
31157,3539,Carbohydrates,3.9,g
31158,3539,Fiber,0.6,g
31159,3539,Fat,0.6,g
31160,3539,Cholesterol,0.0,mg
31161,3539,Sodium,1.8,mg
31162,3540,Energy,286.0,cal
31163,3540,Protein,5.2,g
31164,3540,Carbohydrates,41.6,g
31165,3540,Fiber,6.2,g
31166,3540,Fat,11.0,g
31167,3540,Cholesterol,0.0,mg
31168,3540,Sodium,3.5,mg
31169,3541,Energy,121.0,cal
31170,3541,Protein,2.7,g
31171,3541,Carbohydrates,18.2,g
31172,3541,Fiber,2.5,g
31173,3541,Fat,4.2,g
31174,3541,Cholesterol,0.0,mg
31175,3541,Sodium,2.1,mg
31176,3542,Energy,155.0,cal
31177,3542,Protein,2.7,g
31178,3542,Carbohydrates,18.2,g
31179,3542,Fiber,2.5,g
31180,3542,Fat,8.0,g
31181,3542,Cholesterol,0.0,mg
31182,3542,Sodium,2.1,mg
31183,3543,Energy,110.0,cal
31184,3543,Protein,2.7,g
31185,3543,Carbohydrates,18.2,g
31186,3543,Fiber,2.5,g
31187,3543,Fat,3.0,g
31188,3543,Cholesterol,0.0,mg
31189,3543,Sodium,2.1,mg
31190,3544,Energy,97.0,cal
31191,3544,Protein,2.1,g
31192,3544,Carbohydrates,21.2,g
31193,3544,Fiber,3.6,g
31194,3544,Fat,0.4,g
31195,3544,Cholesterol,0.0,mg
31196,3544,Sodium,1.8,mg
31197,3545,Energy,49.0,cal
31198,3545,Protein,1.5,g
31199,3545,Carbohydrates,10.2,g
31200,3545,Fiber,1.4,g
31201,3545,Fat,0.3,g
31202,3545,Cholesterol,0.0,mg
31203,3545,Sodium,1.0,mg
31204,3547,Energy,90.0,cal
31205,3547,Protein,2.5,g
31206,3547,Carbohydrates,14.0,g
31207,3547,Fiber,1.3,g
31208,3547,Fat,2.7,g
31209,3547,Cholesterol,0.0,mg
31210,3547,Sodium,2.8,mg
31211,3548,Energy,206.0,cal
31212,3548,Protein,6.3,g
31213,3548,Carbohydrates,37.8,g
31214,3548,Fiber,4.4,g
31215,3548,Fat,3.3,g
31216,3548,Cholesterol,0.0,mg
31217,3548,Sodium,9.1,mg
31218,3549,Energy,206.0,cal
31219,3549,Protein,6.3,g
31220,3549,Carbohydrates,37.8,g
31221,3549,Fiber,4.4,g
31222,3549,Fat,3.3,g
31223,3549,Cholesterol,0.0,mg
31224,3549,Sodium,9.1,mg
31225,3550,Energy,101.0,cal
31226,3550,Protein,2.2,g
31227,3550,Carbohydrates,13.9,g
31228,3550,Fiber,2.2,g
31229,3550,Fat,4.1,g
31230,3550,Cholesterol,0.0,mg
31231,3550,Sodium,2.0,mg
31232,3551,Energy,180.0,cal
31233,3551,Protein,2.5,g
31234,3551,Carbohydrates,26.9,g
31235,3551,Fiber,4.1,g
31236,3551,Fat,7.0,g
31237,3551,Cholesterol,0.0,mg
31238,3551,Sodium,198.9,mg
31239,3553,Energy,367.0,cal
31240,3553,Protein,9.7,g
31241,3553,Carbohydrates,31.6,g
31242,3553,Fiber,1.5,g
31243,3553,Fat,24.7,g
31244,3553,Cholesterol,0.0,mg
31245,3553,Vitamin A,349.3,mcg
31246,3553,Vitamin B1,-0.1,mg
31247,3553,Vitamin B2,-0.1,mg
31248,3553,Vitamin B3,0.1,mg
31249,3553,Vitamin C,19.6,mg
31250,3553,Folic Acid,15.9,mcg
31251,3553,Calcium,254.0,mg
31252,3553,Iron,1.0,mg
31253,3553,Magnesium,0.0,mg
31254,3553,Phosphorus,0.0,mg
31255,3553,Sodium,307.0,mg
31256,3553,Potassium,62.6,mg
31257,3553,Zinc,0.2,mg
31258,3554,Energy,9.0,cal
31259,3554,Protein,0.0,g
31260,3554,Carbohydrates,1.2,g
31261,3554,Fiber,0.1,g
31262,3554,Fat,0.5,g
31263,3554,Cholesterol,0.0,mg
31264,3554,Sodium,172.9,mg
31265,3562,Energy,88.0,cal
31266,3562,Protein,1.5,g
31267,3562,Carbohydrates,9.5,g
31268,3562,Fiber,1.3,g
31269,3562,Fat,4.9,g
31270,3562,Cholesterol,0.0,mg
31271,3562,Vitamin A,39.5,mcg
31272,3562,Vitamin B1,0.0,mg
31273,3562,Vitamin B2,0.0,mg
31274,3562,Vitamin B3,0.2,mg
31275,3562,Vitamin C,13.0,mg
31276,3562,Folic Acid,12.2,mcg
31277,3562,Calcium,9.0,mg
31278,3562,Iron,3.6,mg
31279,3562,Magnesium,0.0,mg
31280,3562,Phosphorus,0.0,mg
31281,3562,Sodium,8.9,mg
31282,3562,Potassium,120.2,mg
31283,3562,Zinc,0.1,mg
31284,3563,Energy,12.0,cal
31285,3563,Protein,0.1,g
31286,3563,Carbohydrates,2.9,g
31287,3563,Fiber,0.2,g
31288,3563,Fat,0.0,g
31289,3563,Cholesterol,0.0,mg
31290,3563,Sodium,1.6,mg
31291,3564,Energy,12.0,cal
31292,3564,Protein,0.1,g
31293,3564,Carbohydrates,2.9,g
31294,3564,Fiber,0.2,g
31295,3564,Fat,0.0,g
31296,3564,Cholesterol,0.0,mg
31297,3564,Sodium,1.6,mg
31298,3565,Energy,83.0,cal
31299,3565,Protein,0.2,g
31300,3565,Carbohydrates,20.7,g
31301,3565,Fiber,0.6,g
31302,3565,Fat,0.1,g
31303,3565,Cholesterol,0.0,mg
31304,3565,Sodium,0.6,mg
31305,3566,Energy,17.0,cal
31306,3566,Protein,0.5,g
31307,3566,Carbohydrates,3.4,g
31308,3566,Fiber,1.0,g
31309,3566,Fat,0.1,g
31310,3566,Cholesterol,0.0,mg
31311,3566,Vitamin A,172.2,mcg
31312,3566,Vitamin B1,0.0,mg
31313,3566,Vitamin B2,0.0,mg
31314,3566,Vitamin B3,0.2,mg
31315,3566,Vitamin C,11.7,mg
31316,3566,Folic Acid,9.1,mcg
31317,3566,Calcium,24.0,mg
31318,3566,Iron,0.3,mg
31319,3566,Magnesium,0.0,mg
31320,3566,Phosphorus,0.0,mg
31321,3566,Sodium,5.6,mg
31322,3566,Potassium,71.1,mg
31323,3566,Zinc,0.1,mg
31324,3567,Energy,602.0,cal
31325,3567,Protein,2.8,g
31326,3567,Carbohydrates,11.2,g
31327,3567,Fiber,5.3,g
31328,3567,Fat,60.6,g
31329,3567,Cholesterol,0.0,mg
31330,3567,Sodium,40.2,mg
31331,3568,Energy,602.0,cal
31332,3568,Protein,2.8,g
31333,3568,Carbohydrates,11.2,g
31334,3568,Fiber,5.3,g
31335,3568,Fat,60.6,g
31336,3568,Cholesterol,0.0,mg
31337,3568,Sodium,40.2,mg
31338,3569,Energy,255.0,cal
31339,3569,Protein,7.9,g
31340,3569,Carbohydrates,8.2,g
31341,3569,Fiber,0.6,g
31342,3569,Fat,21.2,g
31343,3569,Cholesterol,0.0,mg
31344,3569,Sodium,4.5,mg
31345,3570,Energy,255.0,cal
31346,3570,Protein,7.9,g
31347,3570,Carbohydrates,8.2,g
31348,3570,Fiber,0.6,g
31349,3570,Fat,21.2,g
31350,3570,Cholesterol,0.0,mg
31351,3570,Sodium,4.5,mg
31352,3571,Energy,255.0,cal
31353,3571,Protein,7.9,g
31354,3571,Carbohydrates,8.2,g
31355,3571,Fiber,0.6,g
31356,3571,Fat,21.2,g
31357,3571,Cholesterol,0.0,mg
31358,3571,Sodium,4.5,mg
31359,3574,Energy,129.0,cal
31360,3574,Protein,3.4,g
31361,3574,Carbohydrates,8.1,g
31362,3574,Fiber,3.1,g
31363,3574,Fat,9.2,g
31364,3574,Cholesterol,0.0,mg
31365,3574,Vitamin A,243.1,mcg
31366,3574,Vitamin B1,0.1,mg
31367,3574,Vitamin B2,0.1,mg
31368,3574,Vitamin B3,1.0,mg
31369,3574,Vitamin C,14.7,mg
31370,3574,Folic Acid,10.0,mcg
31371,3574,Calcium,33.3,mg
31372,3574,Iron,0.7,mg
31373,3574,Magnesium,0.0,mg
31374,3574,Phosphorus,0.0,mg
31375,3574,Sodium,27.4,mg
31376,3574,Potassium,169.2,mg
31377,3574,Zinc,0.0,mg
31378,3575,Energy,62.0,cal
31379,3575,Protein,2.0,g
31380,3575,Carbohydrates,7.6,g
31381,3575,Fiber,1.0,g
31382,3575,Fat,2.6,g
31383,3575,Cholesterol,0.0,mg
31384,3575,Sodium,7.7,mg
31385,3576,Energy,118.0,cal
31386,3576,Protein,2.6,g
31387,3576,Carbohydrates,9.7,g
31388,3576,Fiber,1.3,g
31389,3576,Fat,7.7,g
31390,3576,Cholesterol,0.0,mg
31391,3576,Sodium,10.2,mg
31392,3578,Energy,93.0,cal
31393,3578,Protein,1.7,g
31394,3578,Carbohydrates,5.1,g
31395,3578,Fiber,0.9,g
31396,3578,Fat,7.1,g
31397,3578,Cholesterol,1.2,mg
31398,3578,Sodium,8.2,mg
31399,3579,Energy,110.0,cal
31400,3579,Protein,3.8,g
31401,3579,Carbohydrates,20.5,g
31402,3579,Fiber,3.7,g
31403,3579,Fat,1.8,g
31404,3579,Cholesterol,0.0,mg
31405,3579,Sodium,14.7,mg
31406,3580,Energy,83.0,cal
31407,3580,Protein,2.3,g
31408,3580,Carbohydrates,12.7,g
31409,3580,Fiber,2.2,g
31410,3580,Fat,2.9,g
31411,3580,Cholesterol,0.0,mg
31412,3580,Sodium,6.7,mg
31413,3581,Energy,94.0,cal
31414,3581,Protein,3.8,g
31415,3581,Carbohydrates,14.4,g
31416,3581,Fiber,6.2,g
31417,3581,Fat,2.4,g
31418,3581,Cholesterol,0.0,mg
31419,3581,Sodium,7.9,mg
31420,3582,Energy,79.0,cal
31421,3582,Protein,2.1,g
31422,3582,Carbohydrates,6.9,g
31423,3582,Fiber,1.6,g
31424,3582,Fat,5.2,g
31425,3582,Cholesterol,0.0,mg
31426,3582,Sodium,11.1,mg
31427,3583,Energy,365.0,cal
31428,3583,Protein,8.1,g
31429,3583,Carbohydrates,7.3,g
31430,3583,Fiber,1.1,g
31431,3583,Fat,33.8,g
31432,3583,Cholesterol,15.0,mg
31433,3583,Sodium,62.3,mg
31434,3584,Energy,365.0,cal
31435,3584,Protein,8.1,g
31436,3584,Carbohydrates,7.3,g
31437,3584,Fiber,1.1,g
31438,3584,Fat,33.8,g
31439,3584,Cholesterol,15.0,mg
31440,3584,Sodium,62.3,mg
31441,3585,Energy,39.0,cal
31442,3585,Protein,2.4,g
31443,3585,Carbohydrates,4.7,g
31444,3585,Fiber,1.5,g
31445,3585,Fat,1.1,g
31446,3585,Cholesterol,0.0,mg
31447,3585,Sodium,3.0,mg
31448,3586,Energy,39.0,cal
31449,3586,Protein,2.4,g
31450,3586,Carbohydrates,4.7,g
31451,3586,Fiber,1.5,g
31452,3586,Fat,1.1,g
31453,3586,Cholesterol,0.0,mg
31454,3586,Sodium,3.0,mg
31455,3587,Energy,58.0,cal
31456,3587,Protein,1.1,g
31457,3587,Carbohydrates,7.5,g
31458,3587,Fiber,0.5,g
31459,3587,Fat,2.6,g
31460,3587,Cholesterol,0.0,mg
31461,3587,Sodium,2.9,mg
31462,3588,Energy,31.0,cal
31463,3588,Protein,1.0,g
31464,3588,Carbohydrates,2.5,g
31465,3588,Fiber,0.1,g
31466,3588,Fat,1.4,g
31467,3588,Cholesterol,3.4,mg
31468,3588,Sodium,4.2,mg
31469,3589,Energy,181.0,cal
31470,3589,Protein,2.7,g
31471,3589,Carbohydrates,15.6,g
31472,3589,Fiber,2.7,g
31473,3589,Fat,11.5,g
31474,3589,Cholesterol,0.0,mg
31475,3589,Vitamin A,83.7,mcg
31476,3589,Vitamin B1,0.0,mg
31477,3589,Vitamin B2,0.1,mg
31478,3589,Vitamin B3,0.3,mg
31479,3589,Vitamin C,21.9,mg
31480,3589,Folic Acid,17.8,mcg
31481,3589,Calcium,45.7,mg
31482,3589,Iron,6.0,mg
31483,3589,Magnesium,0.0,mg
31484,3589,Phosphorus,0.0,mg
31485,3589,Sodium,16.7,mg
31486,3589,Potassium,188.7,mg
31487,3589,Zinc,0.0,mg
31488,3590,Energy,50.0,cal
31489,3590,Protein,1.2,g
31490,3590,Carbohydrates,10.5,g
31491,3590,Fiber,0.2,g
31492,3590,Fat,0.4,g
31493,3590,Cholesterol,1.0,mg
31494,3590,Vitamin A,13.4,mcg
31495,3590,Vitamin B1,0.0,mg
31496,3590,Vitamin B2,0.0,mg
31497,3590,Vitamin B3,0.5,mg
31498,3590,Vitamin C,0.0,mg
31499,3590,Folic Acid,3.5,mcg
31500,3590,Calcium,4.5,mg
31501,3590,Iron,0.2,mg
31502,3590,Magnesium,0.0,mg
31503,3590,Phosphorus,0.0,mg
31504,3590,Sodium,3.9,mg
31505,3590,Potassium,12.9,mg
31506,3590,Zinc,0.2,mg
31507,3591,Energy,50.0,cal
31508,3591,Protein,1.2,g
31509,3591,Carbohydrates,10.5,g
31510,3591,Fiber,0.2,g
31511,3591,Fat,0.4,g
31512,3591,Cholesterol,1.0,mg
31513,3591,Vitamin A,13.4,mcg
31514,3591,Vitamin B1,0.0,mg
31515,3591,Vitamin B2,0.0,mg
31516,3591,Vitamin B3,0.5,mg
31517,3591,Vitamin C,0.0,mg
31518,3591,Folic Acid,3.5,mcg
31519,3591,Calcium,4.5,mg
31520,3591,Iron,0.2,mg
31521,3591,Magnesium,0.0,mg
31522,3591,Phosphorus,0.0,mg
31523,3591,Sodium,3.9,mg
31524,3591,Potassium,12.9,mg
31525,3591,Zinc,0.2,mg
31526,3592,Energy,34.0,cal
31527,3592,Protein,0.4,g
31528,3592,Carbohydrates,8.3,g
31529,3592,Fiber,0.8,g
31530,3592,Fat,0.1,g
31531,3592,Cholesterol,0.0,mg
31532,3592,Sodium,2.2,mg
31533,3593,Energy,105.0,cal
31534,3593,Protein,0.2,g
31535,3593,Carbohydrates,26.4,g
31536,3593,Fiber,0.9,g
31537,3593,Fat,0.1,g
31538,3593,Cholesterol,0.0,mg
31539,3593,Sodium,1.0,mg
31540,3594,Energy,78.0,cal
31541,3594,Protein,0.1,g
31542,3594,Carbohydrates,11.2,g
31543,3594,Fiber,0.4,g
31544,3594,Fat,3.8,g
31545,3594,Cholesterol,0.0,mg
31546,3594,Sodium,0.4,mg
31547,3595,Energy,262.0,cal
31548,3595,Protein,5.7,g
31549,3595,Carbohydrates,27.7,g
31550,3595,Fiber,0.4,g
31551,3595,Fat,14.2,g
31552,3595,Cholesterol,0.0,mg
31553,3595,Sodium,1.7,mg
31554,3596,Energy,41.0,cal
31555,3596,Protein,1.0,g
31556,3596,Carbohydrates,4.8,g
31557,3596,Fiber,0.1,g
31558,3596,Fat,2.0,g
31559,3596,Cholesterol,0.0,mg
31560,3596,Sodium,0.5,mg
31561,3597,Energy,512.0,cal
31562,3597,Protein,10.3,g
31563,3597,Carbohydrates,48.4,g
31564,3597,Fiber,3.0,g
31565,3597,Fat,29.7,g
31566,3597,Cholesterol,0.0,mg
31567,3597,Vitamin A,490.5,mcg
31568,3597,Vitamin B1,0.3,mg
31569,3597,Vitamin B2,0.3,mg
31570,3597,Vitamin B3,0.6,mg
31571,3597,Vitamin C,37.4,mg
31572,3597,Folic Acid,4.2,mcg
31573,3597,Calcium,214.2,mg
31574,3597,Iron,5.5,mg
31575,3597,Magnesium,0.0,mg
31576,3597,Phosphorus,0.0,mg
31577,3597,Sodium,198.9,mg
31578,3597,Potassium,108.6,mg
31579,3597,Zinc,1.3,mg
31580,3598,Energy,499.0,cal
31581,3598,Protein,6.4,g
31582,3598,Carbohydrates,39.1,g
31583,3598,Fiber,3.7,g
31584,3598,Fat,35.1,g
31585,3598,Cholesterol,0.0,mg
31586,3598,Vitamin A,132.0,mcg
31587,3598,Vitamin B1,0.2,mg
31588,3598,Vitamin B2,0.1,mg
31589,3598,Vitamin B3,0.5,mg
31590,3598,Vitamin C,0.2,mg
31591,3598,Folic Acid,3.1,mcg
31592,3598,Calcium,15.0,mg
31593,3598,Iron,1.9,mg
31594,3598,Magnesium,0.0,mg
31595,3598,Phosphorus,0.0,mg
31596,3598,Sodium,0.0,mg
31597,3598,Potassium,0.0,mg
31598,3598,Zinc,1.5,mg
31599,3599,Energy,537.0,cal
31600,3599,Protein,6.4,g
31601,3599,Carbohydrates,48.6,g
31602,3599,Fiber,3.7,g
31603,3599,Fat,35.1,g
31604,3599,Cholesterol,0.0,mg
31605,3599,Sodium,8.0,mg
31606,3600,Energy,537.0,cal
31607,3600,Protein,6.4,g
31608,3600,Carbohydrates,48.6,g
31609,3600,Fiber,3.7,g
31610,3600,Fat,35.1,g
31611,3600,Cholesterol,0.0,mg
31612,3600,Sodium,8.0,mg
31613,3601,Energy,537.0,cal
31614,3601,Protein,6.4,g
31615,3601,Carbohydrates,48.6,g
31616,3601,Fiber,3.7,g
31617,3601,Fat,35.1,g
31618,3601,Cholesterol,0.0,mg
31619,3601,Sodium,8.0,mg
31620,3602,Energy,631.0,cal
31621,3602,Protein,0.9,g
31622,3602,Carbohydrates,14.4,g
31623,3602,Fiber,0.0,g
31624,3602,Fat,63.3,g
31625,3602,Cholesterol,0.0,mg
31626,3602,Sodium,0.6,mg
31627,3603,Energy,77.0,cal
31628,3603,Protein,1.7,g
31629,3603,Carbohydrates,9.1,g
31630,3603,Fiber,0.1,g
31631,3603,Fat,3.8,g
31632,3603,Cholesterol,0.0,mg
31633,3603,Sodium,0.9,mg
31634,3604,Energy,64.0,cal
31635,3604,Protein,1.7,g
31636,3604,Carbohydrates,5.8,g
31637,3604,Fiber,0.1,g
31638,3604,Fat,3.7,g
31639,3604,Cholesterol,0.5,mg
31640,3604,Sodium,1.5,mg
31641,3605,Energy,64.0,cal
31642,3605,Protein,1.7,g
31643,3605,Carbohydrates,5.8,g
31644,3605,Fiber,0.1,g
31645,3605,Fat,3.7,g
31646,3605,Cholesterol,0.5,mg
31647,3605,Sodium,1.5,mg
31648,3606,Energy,76.0,cal
31649,3606,Protein,0.0,g
31650,3606,Carbohydrates,19.4,g
31651,3606,Fiber,0.0,g
31652,3606,Fat,0.0,g
31653,3606,Cholesterol,0.0,mg
31654,3606,Sodium,0.0,mg
31655,3607,Energy,70.0,cal
31656,3607,Protein,0.1,g
31657,3607,Carbohydrates,6.1,g
31658,3607,Fiber,0.1,g
31659,3607,Fat,5.0,g
31660,3607,Cholesterol,0.0,mg
31661,3607,Vitamin A,45.0,mcg
31662,3607,Vitamin B1,0.0,mg
31663,3607,Vitamin B2,0.0,mg
31664,3607,Vitamin B3,0.0,mg
31665,3607,Vitamin C,1.3,mg
31666,3607,Folic Acid,0.0,mcg
31667,3607,Calcium,7.1,mg
31668,3607,Iron,0.2,mg
31669,3607,Magnesium,0.0,mg
31670,3607,Phosphorus,0.0,mg
31671,3607,Sodium,0.0,mg
31672,3607,Potassium,9.0,mg
31673,3607,Zinc,0.0,mg
31674,3608,Energy,174.0,cal
31675,3608,Protein,6.0,g
31676,3608,Carbohydrates,19.5,g
31677,3608,Fiber,1.8,g
31678,3608,Fat,8.0,g
31679,3608,Cholesterol,0.0,mg
31680,3608,Sodium,9.3,mg
31681,3609,Energy,111.0,cal
31682,3609,Protein,4.4,g
31683,3609,Carbohydrates,8.2,g
31684,3609,Fiber,2.5,g
31685,3609,Fat,6.8,g
31686,3609,Cholesterol,0.0,mg
31687,3609,Sodium,37.7,mg
