recipe_id,key,value,unit
130,Vitamin B3,0.6,mg
130,Vitamin C,10.1,mg
130,Folic Acid,8.9,mcg
130,Calcium,8.5,mg
130,Iron,0.4,mg
130,Magnesium,0,mg
130,Phosphorus,0,mg
130,Sodium,6.1,mg
130,Potassium,130.3,mg
130,Zinc,0.3,mg
131,Energy,40,cal
131,Protein,0.4,g
131,Carbohydrates,3.9,g
131,Fiber,0.4,g
131,Fat,2.5,g
131,Cholesterol,0,mg
131,Vitamin A,61.6,mcg
131,Vitamin B1,0,mg
131,Vitamin B2,0,mg
131,Vitamin B3,0.2,mg
131,Vitamin C,4.3,mg
131,Folic Acid,2.7,mcg
131,Calcium,4.4,mg
131,Iron,0.1,mg
131,Magnesium,0,mg
131,Phosphorus,0,mg
131,Sodium,2.1,mg
131,Potassium,46.7,mg
131,Zinc,0.1,mg
132,Energy,40,cal
132,Protein,0.4,g
132,Carbohydrates,3.9,g
132,Fiber,0.4,g
132,Fat,2.5,g
132,Cholesterol,0,mg
132,Vitamin A,61.6,mcg
132,Vitamin B1,0,mg
132,Vitamin B2,0,mg
132,Vitamin B3,0.2,mg
132,Vitamin C,4.3,mg
132,Folic Acid,2.7,mcg
132,Calcium,4.4,mg
132,Iron,0.1,mg
132,Magnesium,0,mg
132,Phosphorus,0,mg
132,Sodium,2.1,mg
132,Potassium,46.7,mg
132,Zinc,0.1,mg
133,Energy,40,cal
133,Protein,0.4,g
133,Carbohydrates,3.9,g
133,Fiber,0.4,g
133,Fat,2.5,g
133,Cholesterol,0,mg
133,Vitamin A,61.6,mcg
133,Vitamin B1,0,mg
133,Vitamin B2,0,mg
133,Vitamin B3,0.2,mg
133,Vitamin C,4.3,mg
133,Folic Acid,2.7,mcg
133,Calcium,4.4,mg
133,Iron,0.1,mg
133,Magnesium,0,mg
133,Phosphorus,0,mg
133,Sodium,2.1,mg
133,Potassium,46.7,mg
133,Zinc,0.1,mg
134,Energy,299,cal
134,Protein,2.5,g
134,Carbohydrates,34.8,g
134,Fiber,2.6,g
134,Fat,16.8,g
134,Cholesterol,0,mg
134,Sodium,16.9,mg
135,Energy,134,cal
135,Protein,2.2,g
135,Carbohydrates,16.2,g
135,Fiber,0.3,g
135,Fat,6.7,g
135,Cholesterol,4.6,mg
135,Sodium,18.7,mg
136,Energy,273,cal
136,Protein,2.2,g
136,Carbohydrates,62.4,g
136,Fiber,2.6,g
136,Fat,1.5,g
136,Cholesterol,0,mg
136,Sodium,96,mg
144,Energy,123,cal
144,Protein,2.5,g
144,Carbohydrates,19,g
144,Fiber,2.1,g
144,Fat,5.1,g
144,Cholesterol,0,mg
144,Vitamin A,153.1,mcg
144,Vitamin B1,0.1,mg
144,Vitamin B2,0.1,mg
144,Vitamin B3,0.1,mg
144,Vitamin C,22.3,mg
144,Folic Acid,18.8,mcg
144,Calcium,10.4,mg
144,Iron,0.5,mg
144,Magnesium,0,mg
144,Phosphorus,0,mg
144,Sodium,5.1,mg
144,Potassium,129.6,mg
144,Zinc,0.3,mg
145,Energy,179,cal
145,Protein,2.7,g
145,Carbohydrates,34.6,g
145,Fiber,1.1,g
145,Fat,2.9,g
145,Cholesterol,0,mg
145,Sodium,388,mg
146,Energy,179,cal
146,Protein,2.7,g
146,Carbohydrates,34.6,g
146,Fiber,1.1,g
146,Fat,2.9,g
146,Cholesterol,0,mg
146,Sodium,388,mg
147,Energy,179,cal
147,Protein,2.7,g
147,Carbohydrates,34.6,g
147,Fiber,1.1,g
147,Fat,2.9,g
147,Cholesterol,0,mg
147,Sodium,388,mg
150,Energy,7,cal
150,Protein,0.1,g
150,Carbohydrates,1.5,g
150,Fiber,0.2,g
150,Fat,0,g
150,Cholesterol,0,mg
150,Sodium,1.3,mg
151,Energy,20,cal
151,Protein,0.2,g
151,Carbohydrates,4.8,g
151,Fiber,1.2,g
151,Fat,0,g
151,Cholesterol,0,mg
151,Sodium,389.3,mg
152,Energy,37,cal
152,Protein,0.2,g
152,Carbohydrates,9.4,g
152,Fiber,1.3,g
152,Fat,0,g
152,Cholesterol,0,mg
152,Sodium,2.1,mg
154,Energy,20,cal
154,Protein,0.2,g
154,Carbohydrates,4.8,g
154,Fiber,1.2,g
154,Fat,0,g
154,Cholesterol,0,mg
154,Sodium,1.8,mg
155,Energy,71,cal
155,Protein,0.1,g
155,Carbohydrates,17.4,g
155,Fiber,0.7,g
155,Fat,0,g
155,Cholesterol,0,mg
155,Sodium,1.1,mg
156,Energy,54,cal
156,Protein,0.1,g
156,Carbohydrates,13.3,g
156,Fiber,0.6,g
156,Fat,0,g
156,Cholesterol,0,mg
156,Sodium,0.8,mg
158,Energy,174,cal
158,Protein,0.4,g
158,Carbohydrates,18.1,g
158,Fiber,2.4,g
158,Fat,11.1,g
158,Cholesterol,0,mg
158,Sodium,3.5,mg
159,Energy,73,cal
159,Protein,0,g
159,Carbohydrates,18.1,g
159,Fiber,0,g
159,Fat,0,g
159,Cholesterol,0,mg
159,Sodium,0,mg
160,Energy,117,cal
160,Protein,4.4,g
160,Carbohydrates,9.6,g
160,Fiber,0.1,g
160,Fat,6.8,g
160,Cholesterol,0,mg
160,Sodium,0,mg
161,Energy,117,cal
161,Protein,4.4,g
161,Carbohydrates,9.6,g
161,Fiber,0.1,g
161,Fat,6.8,g
161,Cholesterol,0,mg
161,Sodium,0,mg
162,Energy,194,cal
162,Protein,5.6,g
162,Carbohydrates,12.3,g
162,Fiber,5.4,g
162,Fat,12.7,g
162,Cholesterol,6,mg
162,Sodium,23,mg
163,Energy,134,cal
163,Protein,1.7,g
163,Carbohydrates,31.6,g
163,Fiber,3,g
163,Fat,0.1,g
163,Cholesterol,0,mg
163,Sodium,1.1,mg
164,Energy,125,cal
164,Protein,2.6,g
164,Carbohydrates,27,g
164,Fiber,3.3,g
164,Fat,0.7,g
164,Cholesterol,0,mg
164,Sodium,16.7,mg
165,Energy,87,cal
165,Protein,0.6,g
165,Carbohydrates,20.2,g
165,Fiber,1.4,g
165,Fat,0.4,g
165,Cholesterol,0.1,mg
165,Sodium,0.1,mg
166,Energy,66,cal
166,Protein,0.1,g
166,Carbohydrates,14.2,g
166,Fiber,0.2,g
166,Fat,1,g
166,Cholesterol,0,mg
166,Sodium,0.6,mg
167,Energy,301,cal
167,Protein,10.9,g
167,Carbohydrates,38.7,g
167,Fiber,0.2,g
167,Fat,8.4,g
167,Cholesterol,20,mg
167,Sodium,100.8,mg
168,Energy,106,cal
168,Protein,2.6,g
168,Carbohydrates,7.8,g
168,Fiber,1.5,g
168,Fat,7.5,g
168,Cholesterol,0,mg
168,Sodium,1.2,mg
169,Energy,152,cal
169,Protein,4.2,g
169,Carbohydrates,15.1,g
169,Fiber,1.1,g
169,Fat,8.7,g
169,Cholesterol,0,mg
169,Sodium,1.1,mg
170,Energy,152,cal
170,Protein,4.2,g
170,Carbohydrates,15.1,g
170,Fiber,1.1,g
170,Fat,8.7,g
170,Cholesterol,0,mg
170,Sodium,1.1,mg
171,Energy,461,cal
171,Protein,8.8,g
171,Carbohydrates,54.6,g
171,Fiber,5.2,g
171,Fat,24.6,g
171,Cholesterol,0,mg
171,Sodium,5,mg
172,Energy,309,cal
172,Protein,3.3,g
172,Carbohydrates,20.7,g
172,Fiber,2.3,g
172,Fat,23.5,g
172,Cholesterol,0,mg
172,Vitamin A,227.9,mcg
172,Vitamin B1,0.1,mg
172,Vitamin B2,0.1,mg
172,Vitamin B3,0.8,mg
172,Vitamin C,2.2,mg
172,Folic Acid,0.5,mcg
172,Calcium,77.3,mg
172,Iron,1,mg
172,Magnesium,0,mg
172,Phosphorus,0,mg
172,Sodium,1.6,mg
172,Potassium,7.7,mg
172,Zinc,0.4,mg
173,Energy,606,cal
173,Protein,10.7,g
173,Carbohydrates,95.6,g
173,Fiber,3.4,g
173,Fat,18.6,g
173,Cholesterol,16,mg
173,Sodium,21.8,mg
174,Energy,606,cal
174,Protein,10.7,g
174,Carbohydrates,95.6,g
174,Fiber,3.4,g
174,Fat,18.6,g
174,Cholesterol,16,mg
174,Sodium,21.8,mg
175,Energy,291,cal
175,Protein,7.3,g
175,Carbohydrates,38.2,g
175,Fiber,4.6,g
175,Fat,8.8,g
175,Cholesterol,0.1,mg
175,Sodium,125.9,mg
176,Energy,20,cal
176,Protein,1.3,g
176,Carbohydrates,2.7,g
176,Fiber,1.8,g
176,Fat,0.4,g
176,Cholesterol,0,mg
176,Sodium,31.7,mg
177,Energy,20,cal
177,Protein,1.3,g
177,Carbohydrates,2.7,g
177,Fiber,1.8,g
177,Fat,0.4,g
177,Cholesterol,0,mg
177,Sodium,31.7,mg
178,Energy,373,cal
178,Protein,12.1,g
178,Carbohydrates,31.5,g
178,Fiber,6,g
178,Fat,20.8,g
178,Cholesterol,0,mg
178,Sodium,32.2,mg
179,Energy,373,cal
179,Protein,12.1,g
179,Carbohydrates,31.5,g
179,Fiber,6,g
179,Fat,20.8,g
179,Cholesterol,0,mg
179,Sodium,32.2,mg
180,Energy,145,cal
180,Protein,2,g
180,Carbohydrates,27.9,g
180,Fiber,0.8,g
180,Fat,2.4,g
180,Cholesterol,0,mg
180,Sodium,129.2,mg
181,Energy,2975,cal
181,Protein,39,g
181,Carbohydrates,326.3,g
181,Fiber,60.5,g
181,Fat,168.2,g
181,Cholesterol,0,mg
181,Vitamin A,225,mcg
181,Vitamin B1,0.4,mg
181,Vitamin B2,0.5,mg
181,Vitamin B3,9.3,mg
181,Vitamin C,3.4,mg
181,Folic Acid,70.3,mcg
181,Calcium,68.8,mg
181,Iron,8.2,mg
181,Magnesium,0,mg
181,Phosphorus,0,mg
181,Sodium,0,mg
181,Potassium,0,mg
181,Zinc,4.5,mg
182,Protein,2.4,g
182,Cho,18.1,g
182,Fat,3,g
183,Protein,2.4,g
183,Cho,18.1,g
183,Fat,3,g
184,Energy,121,cal
184,Protein,1.7,g
184,Carbohydrates,16,g
184,Fiber,2.2,g
184,Fat,5.5,g
184,Cholesterol,0,mg
184,Sodium,3.5,mg
185,Energy,201,cal
185,Protein,8.4,g
185,Carbohydrates,25,g
185,Fiber,10.1,g
185,Fat,12.9,g
185,Cholesterol,0,mg
185,Sodium,32.5,mg
186,Energy,201,cal
186,Protein,8.4,g
186,Carbohydrates,25,g
186,Fiber,10.1,g
186,Fat,12.9,g
186,Cholesterol,0,mg
186,Sodium,32.5,mg
187,Energy,800,cal
187,Protein,25.7,g
187,Carbohydrates,81.4,g
187,Fiber,12.9,g
187,Fat,41.8,g
187,Cholesterol,0.1,mg
187,Sodium,41.1,mg
188,Energy,121,cal
188,Protein,2.5,g
188,Carbohydrates,15.2,g
188,Fiber,0.9,g
188,Fat,5.2,g
188,Cholesterol,9.1,mg
188,Sodium,111.8,mg
189,Energy,189,cal
189,Protein,2.4,g
189,Carbohydrates,32.5,g
189,Fiber,8.6,g
189,Fat,5.5,g
189,Cholesterol,0,mg
189,Sodium,69.1,mg
190,Energy,96,calories
190,Protein,3.6,gm
190,Carbohydrates,12.6,gm
190,Fat,3.5,gm
190,Vitamin A,384.2,mcg
190,Calcium,60,mg
191,Energy,185,cal
191,Protein,3.7,g
191,Carbohydrates,26.1,g
191,Fiber,5.3,g
191,Fat,5.5,g
191,Cholesterol,12,mg
191,Sodium,46.7,mg
192,Energy,109,cal
192,Protein,0.5,g
192,Carbohydrates,25.6,g
192,Fiber,2.7,g
192,Fat,0.5,g
192,Cholesterol,0.1,mg
192,Sodium,16.3,mg
193,Energy,36,cal
193,Protein,1.3,g
193,Carbohydrates,7.2,g
193,Fiber,1.9,g
193,Fat,0.3,g
193,Cholesterol,0,mg
193,Sodium,49,mg
194,Energy,89,cal
194,Protein,4.7,g
194,Carbohydrates,16.3,g
194,Fiber,1.6,g
194,Fat,0.7,g
194,Cholesterol,0,mg
194,Sodium,58.5,mg
195,Energy,453,cal
195,Protein,0.3,g
195,Carbohydrates,119,g
195,Fiber,1.3,g
195,Fat,0.7,g
195,Cholesterol,0,mg
195,Sodium,14.2,mg
196,Energy,186,cal
196,Protein,3.8,g
196,Carbohydrates,31.7,g
196,Fiber,1.7,g
196,Fat,3.7,g
196,Cholesterol,8,mg
196,Sodium,20.7,mg
197,Energy,186,cal
197,Protein,3.8,g
197,Carbohydrates,31.7,g
197,Fiber,1.7,g
197,Fat,3.7,g
197,Cholesterol,8,mg
197,Sodium,20.7,mg
198,Energy,141,cal
198,Protein,5.6,g
198,Carbohydrates,14.4,g
198,Fiber,0.8,g
198,Fat,6.8,g
198,Cholesterol,0,mg
198,Sodium,52.1,mg
200,Energy,103,cal
200,Protein,1.3,g
200,Carbohydrates,23.1,g
200,Fiber,7.9,g
200,Fat,0.6,g
200,Cholesterol,0,mg
200,Sodium,65.2,mg
202,Energy,110,cal
202,Protein,0.7,g
202,Carbohydrates,24.2,g
202,Fiber,10.1,g
202,Fat,1.1,g
202,Cholesterol,0,mg
202,Sodium,40.8,mg
203,Energy,159,cal
203,Protein,5,g
203,Carbohydrates,17.9,g
203,Fiber,3.7,g
203,Fat,7.6,g
203,Cholesterol,0,mg
203,Sodium,40.1,mg
204,Energy,159,cal
204,Protein,5,g
204,Carbohydrates,17.9,g
204,Fiber,3.7,g
204,Fat,7.6,g
204,Cholesterol,0,mg
204,Sodium,40.1,mg
205,Energy,72,cal
205,Protein,4,g
205,Carbohydrates,12.4,g
205,Fiber,1.4,g
205,Fat,0.7,g
205,Cholesterol,0,mg
205,Sodium,60.2,mg
207,Energy,175,cal
207,Protein,4.4,g
207,Carbohydrates,18.8,g
207,Fiber,1.4,g
207,Fat,6.7,g
207,Cholesterol,16,mg
207,Sodium,31.2,mg
208,Energy,127,cal
208,Protein,1.8,g
208,Carbohydrates,22.9,g
208,Fiber,2.3,g
208,Fat,3.3,g
208,Cholesterol,9.2,mg
208,Sodium,37.7,mg
209,Energy,219,cal
209,Protein,6,g
209,Carbohydrates,26.7,g
209,Fiber,3.7,g
209,Fat,7.6,g
209,Cholesterol,16,mg
209,Sodium,43.6,mg
210,Energy,69,cal
210,Protein,3.5,g
210,Carbohydrates,11.7,g
210,Fiber,2.2,g
210,Fat,0.9,g
210,Cholesterol,0,mg
210,Sodium,49.6,mg
211,Energy,145,cal
211,Protein,5.4,g
211,Carbohydrates,27,g
211,Fiber,5.5,g
211,Fat,1.7,g
211,Cholesterol,0,mg
211,Sodium,94.1,mg
212,Energy,252,cal
212,Protein,2.2,g
212,Carbohydrates,40.5,g
212,Fiber,1.3,g
212,Fat,9,g
212,Cholesterol,26.7,mg
212,Sodium,101.1,mg
213,Energy,252,cal
213,Protein,2.2,g
213,Carbohydrates,40.5,g
213,Fiber,1.3,g
213,Fat,9,g
213,Cholesterol,26.7,mg
213,Sodium,101.1,mg
214,Energy,258,cal
214,Protein,2.6,g
214,Carbohydrates,38.7,g
214,Fiber,4.1,g
214,Fat,10.5,g
214,Cholesterol,30,mg
214,Sodium,118.3,mg
215,Energy,258,cal
215,Protein,2.6,g
215,Carbohydrates,38.7,g
215,Fiber,4.1,g
215,Fat,10.5,g
215,Cholesterol,30,mg
215,Sodium,118.3,mg
216,Energy,357,cal
216,Protein,2.4,g
216,Carbohydrates,52.5,g
216,Fiber,2.8,g
216,Fat,15.2,g
216,Cholesterol,45,mg
216,Sodium,174.5,mg
217,Energy,64,cal
217,Protein,0.6,g
217,Carbohydrates,14.1,g
217,Fiber,5.2,g
217,Fat,0.5,g
217,Cholesterol,0,mg
217,Sodium,33.7,mg
218,Energy,4,cal
218,Protein,0.1,g
218,Carbohydrates,0.8,g
218,Fiber,0.8,g
218,Fat,0,g
218,Cholesterol,0,mg
218,Sodium,3,mg
219,Energy,4,cal
219,Protein,0.1,g
219,Carbohydrates,0.8,g
219,Fiber,0.8,g
219,Fat,0,g
219,Cholesterol,0,mg
219,Sodium,3,mg
220,Energy,139,cal
220,Protein,2.6,g
220,Carbohydrates,26.5,g
220,Fiber,6.3,g
220,Fat,2.9,g
220,Cholesterol,0,mg
220,Sodium,71.6,mg
221,Energy,111,cal
221,Protein,0.3,g
221,Carbohydrates,26.9,g
221,Fiber,3.4,g
221,Fat,0.6,g
221,Cholesterol,0,mg
221,Sodium,33.6,mg
222,Energy,355,cal
222,Protein,6.3,g
222,Carbohydrates,34.1,g
222,Fiber,2.4,g
222,Fat,20.2,g
222,Cholesterol,8,mg
222,Sodium,28,mg
223,Energy,49,cal
223,Protein,0.8,g
223,Carbohydrates,7.9,g
223,Fiber,0.2,g
223,Fat,1.6,g
223,Cholesterol,3.4,mg
223,Sodium,19.9,mg
224,Energy,49,cal
224,Protein,0.8,g
224,Carbohydrates,7.9,g
224,Fiber,0.2,g
224,Fat,1.6,g
224,Cholesterol,3.4,mg
224,Sodium,19.9,mg
225,Energy,31,cal
225,Protein,0.1,g
225,Carbohydrates,7.3,g
225,Fiber,0.6,g
225,Fat,0.1,g
225,Cholesterol,0,mg
225,Sodium,5.3,mg
226,Energy,63,cal
226,Protein,0,g
226,Carbohydrates,15.5,g
226,Fiber,0.5,g
226,Fat,0.1,g
226,Cholesterol,0,mg
226,Sodium,4.7,mg
227,Energy,63,cal
227,Protein,0,g
227,Carbohydrates,15.5,g
227,Fiber,0.5,g
227,Fat,0.1,g
227,Cholesterol,0,mg
227,Sodium,4.7,mg
228,Energy,63,cal
228,Protein,0,g
228,Carbohydrates,15.5,g
228,Fiber,0.5,g
228,Fat,0.1,g
228,Cholesterol,0,mg
228,Sodium,4.7,mg
230,Energy,246,cal
230,Protein,4.6,g
230,Carbohydrates,37,g
230,Fiber,3.8,g
230,Fat,7.1,g
230,Cholesterol,16,mg
230,Sodium,52.3,mg
231,Energy,246,cal
231,Protein,4.6,g
231,Carbohydrates,37,g
231,Fiber,3.8,g
231,Fat,7.1,g
231,Cholesterol,16,mg
231,Sodium,52.3,mg
232,Energy,246,cal
232,Protein,4.6,g
232,Carbohydrates,37,g
232,Fiber,3.8,g
232,Fat,7.1,g
232,Cholesterol,16,mg
232,Sodium,52.3,mg
233,Energy,246,cal
233,Protein,4.6,g
233,Carbohydrates,37,g
233,Fiber,3.8,g
233,Fat,7.1,g
233,Cholesterol,16,mg
233,Sodium,52.3,mg
234,Energy,246,cal
234,Protein,4.6,g
234,Carbohydrates,37,g
234,Fiber,3.8,g
234,Fat,7.1,g
234,Cholesterol,16,mg
234,Sodium,52.3,mg
235,Energy,246,cal
235,Protein,4.6,g
235,Carbohydrates,37,g
235,Fiber,3.8,g
235,Fat,7.1,g
235,Cholesterol,16,mg
235,Sodium,52.3,mg
236,Energy,109,cal
236,Protein,1.7,g
236,Carbohydrates,17.5,g
236,Fiber,3.8,g
236,Fat,2.7,g
236,Cholesterol,5.3,mg
236,Sodium,33.4,mg
237,Energy,95,cal
237,Protein,1.4,g
237,Carbohydrates,20.6,g
237,Fiber,4.5,g
237,Fat,0.7,g
237,Cholesterol,0,mg
237,Sodium,55.9,mg
238,Energy,354,cal
238,Protein,4.1,g
238,Carbohydrates,65.5,g
238,Fiber,2.8,g
238,Fat,7.9,g
238,Cholesterol,4.8,mg
238,Sodium,30.1,mg
240,Energy,103,cal
240,Protein,0.3,g
240,Carbohydrates,23.3,g
240,Fiber,5.6,g
240,Fat,0.9,g
240,Cholesterol,0,mg
240,Sodium,48.7,mg
241,Energy,103,cal
241,Protein,0.3,g
241,Carbohydrates,23.3,g
241,Fiber,5.6,g
241,Fat,0.9,g
241,Cholesterol,0,mg
241,Sodium,48.7,mg
242,Amt,182,gm
242,Energy,119,kcal
242,Protein,1.8,gm
242,Cho,20.6,gm
242,Fat,2.6,gm
242,Vit-A,54.5,mcg
242,Vit-C,20.2,mg
242,Calcium,85.4,mg
242,Iron,1.5,mg
242,F.Acid,1.7,mcg
242,Fibre,1.6,gm
243,Amt,182,gm
243,Energy,119,kcal
243,Protein,1.8,gm
243,Cho,20.6,gm
243,Fat,2.6,gm
243,Vit-A,54.5,mcg
243,Vit-C,20.2,mg
243,Calcium,85.4,mg
243,Iron,1.5,mg
243,F.Acid,1.7,mcg
243,Fibre,1.6,gm
244,Energy,72,cal
244,Protein,0.8,g
244,Carbohydrates,16.5,g
244,Fiber,1.1,g
244,Fat,0.4,g
244,Cholesterol,0,mg
244,Sodium,9.1,mg
245,Energy,93,cal
245,Protein,1.1,g
245,Carbohydrates,4.7,g
245,Fiber,0.2,g
245,Fat,7.8,g
245,Cholesterol,0.6,mg
245,Sodium,4.4,mg
246,Energy,93,cal
246,Protein,0.6,g
246,Carbohydrates,21.6,g
246,Fiber,4,g
246,Fat,0.4,g
246,Cholesterol,0,mg
246,Sodium,39.2,mg
247,Energy,306,cal
247,Protein,5.1,g
247,Carbohydrates,37.4,g
247,Fiber,0.7,g
247,Fat,12.9,g
247,Cholesterol,16,mg
247,Sodium,28.1,mg
248,Energy,242,cal
248,Protein,4.2,g
248,Carbohydrates,28,g
248,Fiber,0.6,g
248,Fat,10.7,g
248,Cholesterol,13.3,mg
248,Sodium,23.4,mg
249,Amt,70,gm
249,Energy,76,kcal
249,Protein,2.2,gm
249,Cho,7.7,gm
249,Fat,3,gm
249,Vit-A,98.2,mcg
249,Vit-C,1.3,mg
249,Calcium,112.3,mg
249,Iron,0.5,mg
249,F.Acid,2.5,mcg
249,Fibre,0.5,gm
250,Amt,70,gm
250,Energy,76,kcal
250,Protein,2.2,gm
250,Cho,7.7,gm
250,Fat,3,gm
250,Vit-A,98.2,mcg
250,Vit-C,1.3,mg
250,Calcium,112.3,mg
250,Iron,0.5,mg
250,F.Acid,2.5,mcg
250,Fibre,0.5,gm
251,Energy,304,cal
251,Protein,3.9,g
251,Carbohydrates,64.1,g
251,Fiber,10.1,g
251,Fat,3.2,g
251,Cholesterol,1.6,mg
251,Sodium,91.7,mg
252,Energy,304,cal
252,Protein,3.9,g
252,Carbohydrates,64.1,g
252,Fiber,10.1,g
252,Fat,3.2,g
252,Cholesterol,1.6,mg
252,Sodium,91.7,mg
253,Energy,88,cal
253,Protein,1.2,g
253,Carbohydrates,8.4,g
253,Fiber,0.8,g
253,Fat,5.4,g
253,Cholesterol,14.3,mg
253,Sodium,47.2,mg
254,Energy,37,cal
254,Protein,0.1,g
254,Carbohydrates,9,g
254,Fiber,0.3,g
254,Fat,0.1,g
254,Cholesterol,0,mg
254,Sodium,0.8,mg
255,Energy,37,cal
255,Protein,0.1,g
255,Carbohydrates,9,g
255,Fiber,0.3,g
255,Fat,0.1,g
255,Cholesterol,0,mg
255,Sodium,0.8,mg
257,Energy,18,cal
257,Protein,0.4,g
257,Carbohydrates,2.3,g
257,Fiber,1,g
257,Fat,0.7,g
257,Cholesterol,0,mg
257,Vitamin A,63.2,mcg
257,Vitamin B1,0,mg
257,Vitamin B2,0,mg
257,Vitamin B3,0.1,mg
257,Vitamin C,8,mg
257,Folic Acid,6.6,mcg
257,Calcium,19.7,mg
257,Iron,0.7,mg
257,Magnesium,0,mg
257,Phosphorus,0,mg
257,Sodium,1.7,mg
257,Potassium,48.3,mg
257,Zinc,0.1,mg
258,Energy,18,cal
258,Protein,0.4,g
258,Carbohydrates,2.3,g
258,Fiber,1,g
258,Fat,0.7,g
258,Cholesterol,0,mg
258,Vitamin A,63.2,mcg
258,Vitamin B1,0,mg
258,Vitamin B2,0,mg
258,Vitamin B3,0.1,mg
258,Vitamin C,8,mg
258,Folic Acid,6.6,mcg
258,Calcium,19.7,mg
258,Iron,0.7,mg
258,Magnesium,0,mg
258,Phosphorus,0,mg
258,Sodium,1.7,mg
258,Potassium,48.3,mg
258,Zinc,0.1,mg
259,Energy,18,cal
259,Protein,0.4,g
259,Carbohydrates,2.3,g
259,Fiber,1,g
259,Fat,0.7,g
259,Cholesterol,0,mg
259,Vitamin A,63.2,mcg
259,Vitamin B1,0,mg
259,Vitamin B2,0,mg
259,Vitamin B3,0.1,mg
259,Vitamin C,8,mg
259,Folic Acid,6.6,mcg
259,Calcium,19.7,mg
259,Iron,0.7,mg
259,Magnesium,0,mg
259,Phosphorus,0,mg
259,Sodium,1.7,mg
259,Potassium,48.3,mg
259,Zinc,0.1,mg
260,Energy,246,cal
260,Protein,4.4,g
260,Carbohydrates,34.1,g
260,Fiber,1.3,g
260,Fat,10.2,g
260,Cholesterol,0,mg
260,Sodium,12.3,mg
261,Energy,194,cal
261,Protein,5.9,g
261,Carbohydrates,29.4,g
261,Fiber,3.2,g
261,Fat,5.9,g
261,Cholesterol,0,mg
261,Vitamin A,225,mcg
261,Vitamin B1,0.2,mg
261,Vitamin B2,0.1,mg
261,Vitamin B3,0.7,mg
261,Vitamin C,3.2,mg
261,Folic Acid,74.2,mcg
261,Calcium,51.3,mg
261,Iron,1.2,mg
261,Magnesium,0,mg
261,Phosphorus,0,mg
261,Sodium,20.2,mg
261,Potassium,653.5,mg
261,Zinc,0.5,mg
262,Energy,194,cal
262,Protein,5.9,g
262,Carbohydrates,29.4,g
262,Fiber,3.2,g
262,Fat,5.9,g
262,Cholesterol,0,mg
262,Vitamin A,225,mcg
262,Vitamin B1,0.2,mg
262,Vitamin B2,0.1,mg
262,Vitamin B3,0.7,mg
262,Vitamin C,3.2,mg
262,Folic Acid,74.2,mcg
262,Calcium,51.3,mg
262,Iron,1.2,mg
262,Magnesium,0,mg
262,Phosphorus,0,mg
262,Sodium,20.2,mg
262,Potassium,653.5,mg
262,Zinc,0.5,mg
266,Energy,57,cal
266,Protein,2.6,g
266,Carbohydrates,9.4,g
266,Fiber,0.8,g
266,Fat,1.2,g
266,Cholesterol,1.4,mg
266,Vitamin A,38.9,mcg
266,Vitamin B1,0,mg
266,Vitamin B2,0,mg
266,Vitamin B3,0.6,mg
266,Vitamin C,2.5,mg
266,Folic Acid,19.6,mcg
266,Calcium,26.5,mg
266,Iron,1.1,mg
266,Magnesium,0,mg
266,Phosphorus,0,mg
266,Sodium,46.1,mg
266,Potassium,89.3,mg
266,Zinc,0.2,mg
267,Energy,57,cal
267,Protein,2.6,g
267,Carbohydrates,9.4,g
267,Fiber,0.8,g
267,Fat,1.2,g
267,Cholesterol,1.4,mg
267,Vitamin A,38.9,mcg
267,Vitamin B1,0,mg
267,Vitamin B2,0,mg
267,Vitamin B3,0.6,mg
267,Vitamin C,2.5,mg
267,Folic Acid,19.6,mcg
267,Calcium,26.5,mg
267,Iron,1.1,mg
267,Magnesium,0,mg
267,Phosphorus,0,mg
267,Sodium,46.1,mg
267,Potassium,89.3,mg
267,Zinc,0.2,mg
268,Energy,309,cal
268,Protein,12.7,g
268,Carbohydrates,9.9,g
268,Fiber,1.1,g
268,Fat,24,g
268,Cholesterol,52.3,mg
268,Sodium,539.7,mg
269,Energy,309,cal
269,Protein,12.7,g
269,Carbohydrates,9.9,g
269,Fiber,1.1,g
269,Fat,24,g
269,Cholesterol,52.3,mg
269,Sodium,539.7,mg
272,Energy,165,cal
272,Protein,40.8,g
272,Carbohydrates,28.9,g
272,Fiber,2.9,g
272,Fat,3.1,g
272,Cholesterol,2.9,mg
272,Sodium,41.4,mg
273,Energy,65,cal
273,Protein,0.8,g
273,Carbohydrates,6.7,g
273,Fiber,0.1,g
273,Fat,3.9,g
273,Cholesterol,0.4,mg
273,Sodium,1.7,mg
274,Energy,336,cal
274,Protein,2.6,g
274,Carbohydrates,46.5,g
274,Fiber,2.6,g
274,Fat,15.7,g
274,Cholesterol,0,mg
274,Sodium,4.3,mg
275,Energy,460,cal
275,Protein,3.9,g
275,Carbohydrates,58.4,g
275,Fiber,4,g
275,Fat,23.9,g
275,Cholesterol,0,mg
275,Sodium,6.5,mg
276,Energy,144,cal
276,Protein,1,g
276,Carbohydrates,12.5,g
276,Fiber,1.1,g
276,Fat,10.2,g
276,Cholesterol,0,mg
276,Sodium,1.7,mg
277,Energy,144,cal
277,Protein,1,g
277,Carbohydrates,12.5,g
277,Fiber,1.1,g
277,Fat,10.2,g
277,Cholesterol,0,mg
